date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2009-01-07,46.0,36.29,28.21,23.28,2052.3
2009-01-08,46.07,35.38,27.92,22.48,2107.77
2009-01-11,46.64,36.31,28.63,23.26,2137.84
2009-01-12,46.7,36.3,29.02,23.89,2081.67
2009-01-13,47.25,35.98,28.32,23.3,2160.06
2009-01-14,46.81,36.78,28.95,24.21,2181.06
2009-01-15,47.29,37.18,29.13,24.66,2195.63
2009-01-18,48.13,37.49,29.67,25.1,2192.81
2009-01-19,46.99,37.43,29.13,24.87,2214.84
2009-01-20,46.79,37.76,29.18,25.08,2217.63
2009-01-21,47.4,37.86,29.46,25.31,2256.37
2009-01-22,47.53,37.85,30.08,25.63,2238.08
2009-02-01,47.71,38.28,29.49,25.14,2306.77
2009-02-02,48.66,39.54,30.5,25.87,2369.65
2009-02-03,49.51,40.05,31.3,26.71,2423.89
2009-02-04,50.7,41.01,31.86,27.4,2384.76
2009-02-05,48.74,39.87,30.8,26.53,2493.74
2009-02-08,50.97,41.76,32.43,27.79,2579.23
2009-02-09,51.27,42.97,33.77,28.76,2653.21
2009-02-10,52.83,44.35,34.7,29.26,2658.05
2009-02-11,52.88,43.8,34.75,29.56,2707.92
2009-02-12,53.96,44.59,35.18,30.22,2805.01
2009-02-15,55.32,46.15,35.99,31.2,2854.44
2009-02-16,55.11,46.99,36.55,31.74,2738.58
2009-02-17,54.05,45.68,35.33,30.84,2632.91
2009-02-18,53.38,43.8,34.08,29.62,2687.49
2009-02-19,52.74,44.76,35.11,30.29,2776.95
2009-02-22,54.58,45.69,35.62,31.12,2871.79
2009-02-23,56.54,47.65,37.08,32.47,2754.24
2009-02-24,55.34,46.35,35.38,30.59,2771.1
2009-02-25,55.97,46.1,34.98,30.92,2571.28
2009-02-26,51.95,43.84,33.08,29.0,2416.95
2009-03-01,49.07,41.52,31.27,26.85,2478.81
2009-03-02,49.66,42.71,31.78,27.54,2499.83
2009-03-03,49.98,43.04,31.76,27.52,2651.41
2009-03-04,52.41,45.09,33.7,29.65,2671.57
2009-03-05,52.83,44.29,33.71,29.99,2653.47
2009-03-08,52.6,44.72,33.57,29.81,2536.01
2009-03-09,50.63,43.16,32.44,28.36,2601.42
2009-03-10,51.31,43.6,33.08,29.09,2587.37
2009-03-11,51.67,43.92,33.23,28.78,2597.23
2009-03-12,52.64,44.81,33.28,29.16,2569.63
2009-03-15,52.01,44.39,32.63,28.92,2603.06
2009-03-16,52.12,44.31,33.66,29.35,2699.59
2009-03-17,53.43,44.53,34.6,30.47,2734.55
2009-03-18,54.1,45.51,35.1,31.56,2797.16
2009-03-19,55.22,46.23,35.61,31.85,2784.11
2009-03-22,54.81,46.15,35.18,31.55,2843.88
2009-03-23,56.14,47.75,35.82,33.23,2865.33
2009-03-24,56.7,48.43,36.06,33.5,2785.66
2009-03-25,55.23,47.69,34.86,32.77,2853.41
2009-03-26,56.66,49.18,35.47,33.64,2877.88
2009-03-29,56.53,50.26,35.72,34.46,2883.21
2009-03-30,56.64,50.24,35.63,34.84,2914.13
2009-03-31,57.18,51.27,36.0,35.17,2962.84
2009-04-01,57.52,52.11,36.65,35.73,2965.74
2009-04-02,58.09,52.0,36.92,35.72,2934.25
2009-04-06,57.42,51.87,36.76,35.34,2968.52
2009-04-07,58.13,52.58,36.73,35.78,2867.17
2009-04-08,56.02,50.91,35.68,34.53,2915.02
2009-04-09,57.13,52.69,36.22,35.12,3009.38
2009-04-12,59.14,54.57,37.36,36.05,3050.37
2009-04-13,59.34,55.61,37.48,36.59,3099.43
2009-04-14,59.8,56.42,38.08,36.94,3143.82
2009-04-15,60.01,57.18,39.0,38.58,3159.26
2009-04-16,60.54,57.99,39.33,39.32,3119.42
2009-04-19,59.64,57.21,38.42,38.38,3205.88
2009-04-20,61.11,59.61,39.42,40.22,3205.08
2009-04-21,61.1,59.55,39.39,40.09,3042.64
2009-04-22,58.52,57.69,37.3,37.85,3059.71
2009-04-23,58.19,57.0,37.58,38.12,3036.76
2009-04-26,58.16,56.51,37.34,38.07,2916.11
2009-04-27,56.88,54.3,36.34,37.99,2959.95
2009-04-28,58.35,57.37,36.74,38.34,3040.04
2009-04-29,58.68,60.47,37.05,38.87,3086.22
2009-05-03,58.37,60.79,37.55,39.83,3190.25
2009-05-04,59.79,61.56,38.46,40.42,3220.61
2009-05-05,60.84,62.04,38.82,41.01,3264.58
2009-05-06,61.75,62.37,39.47,41.09,3242.63
2009-05-07,60.83,62.7,38.77,40.83,3257.59
2009-05-10,61.19,61.8,38.68,40.92,3134.57
2009-05-11,59.37,60.0,37.61,39.14,3212.14
2009-05-12,60.81,61.57,38.41,39.88,3234.15
2009-05-13,61.66,61.94,38.77,40.4,3246.56
2009-05-14,62.13,62.32,39.25,40.44,3270.74
2009-05-17,62.56,61.44,39.67,41.11,3295.65
2009-05-18,62.4,61.87,39.82,41.17,3325.53
2009-05-19,62.48,62.55,39.65,42.3,3306.47
2009-05-20,62.16,62.19,39.61,41.72,3247.47
2009-05-21,60.53,61.17,38.77,41.19,3254.53
2009-05-24,60.75,61.32,38.73,40.93,3271.5
2009-05-25,61.66,61.67,39.16,41.69,3274.85
2009-05-26,61.82,62.48,39.12,41.64,3276.75
2009-05-31,62.06,61.22,39.1,42.02,3332.34
2009-06-01,62.59,62.2,39.61,42.13,3353.92
2009-06-02,62.34,62.51,39.46,42.25,3380.19
2009-06-03,63.41,63.08,40.6,42.51,3375.87
2009-06-04,62.12,63.11,40.11,42.55,3355.78
2009-06-07,62.24,61.93,40.25,42.39,3350.24
2009-06-08,61.51,62.42,39.82,42.66,3366.91
2009-06-09,61.42,63.47,40.18,42.75,3403.21
2009-06-10,62.61,64.08,40.83,43.18,3383.0
2009-06-11,62.69,63.69,40.18,43.18,3309.59
2009-06-14,61.75,62.22,39.4,41.82,3356.71
2009-06-15,62.2,63.16,39.85,42.45,3349.35
2009-06-16,62.06,63.02,39.76,42.77,3403.96
2009-06-17,62.98,63.24,40.42,43.04,3431.28
2009-06-18,63.57,63.67,41.1,43.29,3434.05
2009-06-21,63.71,63.65,40.89,42.52,3405.13
2009-06-22,63.24,63.18,40.59,42.63,3392.11
2009-06-23,63.1,63.66,40.75,42.56,3431.44
2009-06-24,63.79,63.8,41.03,43.18,3427.47
2009-06-25,63.93,64.4,40.77,42.79,3448.46
2009-06-28,63.61,64.79,41.15,43.14,3476.79
2009-06-29,63.39,64.01,41.39,43.04,3452.26
2009-06-30,60.56,62.05,40.06,41.91,3503.75
2009-07-01,60.28,62.26,40.36,42.25,3540.51
2009-07-02,60.31,62.99,40.79,42.76,3584.86
2009-07-05,61.44,63.03,41.7,43.42,3592.64
2009-07-06,61.68,63.22,41.36,42.85,3589.19
2009-07-07,61.62,63.05,41.54,43.09,3633.43
2009-07-08,62.38,63.89,42.18,43.67,3701.79
2009-07-09,63.13,65.27,42.77,44.72,3719.97
2009-07-12,63.35,64.82,42.84,45.1,3754.34
2009-07-13,63.34,65.43,42.76,45.38,3813.88
2009-07-14,64.32,65.72,43.7,45.98,3848.63
2009-07-15,64.95,65.78,43.43,46.12,3829.21
2009-07-16,64.49,65.43,43.24,45.55,3852.86
2009-07-19,64.39,65.89,43.7,45.79,3919.43
2009-07-20,65.4,67.04,44.12,46.14,3824.29
2009-07-21,63.85,65.49,43.44,45.14,3894.56
2009-07-22,65.52,66.65,44.25,46.21,3933.11
2009-07-23,65.49,67.19,44.11,46.57,3907.97
2009-07-26,65.1,66.81,44.27,46.38,3972.64
2009-07-27,66.21,67.98,45.39,46.81,4022.91
2009-07-28,66.01,68.23,45.92,47.2,3764.64
2009-07-29,62.55,64.54,43.18,44.01,3803.12
2009-07-30,63.78,65.53,43.39,44.61,3928.58
2009-08-02,65.77,64.88,44.69,45.54,4020.27
2009-08-03,65.95,66.79,45.21,46.75,4069.35
2009-08-04,67.33,67.5,46.07,47.31,4069.34
2009-08-05,67.3,67.61,46.19,47.63,4015.42
2009-08-06,66.38,66.83,45.42,46.73,3893.13
2009-08-09,65.07,65.47,44.61,45.66,3933.05
2009-08-10,65.71,66.19,45.09,46.43,3953.29
2009-08-11,66.16,66.72,44.89,46.27,3770.14
2009-08-12,64.76,63.81,42.67,44.17,3778.14
2009-08-13,64.8,64.15,43.08,44.21,3609.7
2009-08-16,62.9,61.67,41.63,42.11,3358.1
2009-08-17,61.85,59.22,39.13,39.81,3424.78
2009-08-18,61.18,60.44,39.9,40.77,3247.53
2009-08-19,59.41,56.6,37.91,38.14,3374.35
2009-08-20,61.06,59.18,39.06,40.41,3468.04
2009-08-23,62.13,60.95,39.78,41.82,3541.8
2009-08-24,63.08,60.83,40.49,41.92,3485.92
2009-08-25,62.6,60.3,39.59,41.38,3595.11
2009-08-26,64.2,61.26,40.81,43.34,3629.51
2009-08-27,63.75,61.74,41.11,43.75,3531.41
2009-08-30,63.36,60.35,40.21,42.38,3278.0
2009-08-31,59.55,57.44,37.96,39.47,3245.27
2009-09-01,60.08,56.85,38.1,39.16,3265.07
2009-09-02,60.33,57.8,38.33,39.55,3427.44
2009-09-03,62.12,59.95,39.62,40.66,3489.06
2009-09-06,63.16,61.01,40.28,42.44,3527.25
2009-09-07,63.98,61.68,41.04,42.29,3592.81
2009-09-08,63.96,62.75,41.34,42.44,3613.41
2009-09-09,63.69,62.34,41.31,42.97,3581.68
2009-09-10,63.7,61.6,40.76,42.36,3641.82
2009-09-13,63.04,62.79,41.29,42.97,3736.58
2009-09-14,64.08,63.74,42.4,44.14,3775.21
2009-09-15,63.71,64.43,42.89,44.51,3781.06
2009-09-16,63.31,65.3,42.98,45.44,3868.67
2009-09-17,64.97,64.96,44.17,45.87,3739.73
2009-09-20,63.98,63.89,42.99,44.48,3804.33
2009-09-21,65.15,65.76,43.77,45.51,3708.2
2009-09-22,63.96,63.95,43.07,44.13,3595.71
2009-09-23,63.24,62.59,42.17,42.7,3568.67
2009-09-24,63.37,61.98,42.02,42.81,3536.81
2009-09-27,63.28,62.06,41.93,42.42,3434.66
2009-09-28,62.5,60.32,41.3,41.7,3372.07
2009-09-29,60.86,59.23,39.87,40.71,3400.62
2009-10-08,61.25,59.68,40.54,41.2,3576.44
2009-10-11,63.76,62.05,42.43,43.02,3597.86
2009-10-12,64.88,62.51,42.9,43.87,3659.08
2009-10-13,65.54,63.3,43.31,44.27,3692.65
2009-10-14,65.58,63.27,43.22,45.12,3704.4
2009-10-15,65.02,63.95,43.31,45.25,3716.9
2009-10-18,66.22,62.74,43.54,45.26,3808.18
2009-10-19,66.22,63.66,43.8,46.31,3865.83
2009-10-20,65.98,64.28,44.68,46.87,3839.95
2009-10-21,65.38,64.33,44.21,46.32,3855.77
2009-10-22,65.56,63.87,44.51,46.92,3908.43
2009-10-25,66.42,63.55,44.93,46.87,3911.65
2009-10-26,66.54,62.21,45.09,44.97,3807.98
2009-10-27,64.59,61.63,44.57,45.67,3846.41
2009-10-28,64.69,62.63,44.93,45.52,3777.51
2009-10-29,64.51,61.61,44.55,44.8,3827.68
2009-11-01,65.3,63.06,44.55,44.52,3955.78
2009-11-02,67.09,63.96,46.69,45.52,4053.21
2009-11-03,68.5,64.13,47.2,46.41,4083.48
2009-11-04,68.43,64.74,47.72,46.69,4125.78
2009-11-05,69.42,65.43,48.49,47.62,4145.14
2009-11-08,69.53,65.76,48.26,47.14,4176.19
2009-11-09,70.28,66.35,48.79,47.82,4182.77
2009-11-10,70.36,66.39,48.71,47.8,4199.55
2009-11-11,70.08,66.75,48.53,47.47,4213.24
2009-11-12,70.2,66.89,48.92,47.95,4267.01
2009-11-15,71.04,67.65,49.25,49.25,4364.97
2009-11-16,72.58,69.09,50.62,50.33,4387.55
2009-11-17,72.54,69.48,50.58,49.84,4406.78
2009-11-18,72.86,69.01,50.92,50.0,4476.14
2009-11-19,72.3,70.16,51.31,50.56,4508.29
2009-11-22,72.66,69.82,52.08,50.52,4591.34
2009-11-23,72.89,70.56,52.28,50.86,4347.66
2009-11-24,70.14,68.98,50.29,48.34,4512.08
2009-11-25,71.45,70.75,51.78,49.53,4328.41
2009-11-26,70.67,67.8,49.65,47.14,4215.34
2009-11-29,69.34,66.01,48.96,46.78,4405.33
2009-11-30,70.72,68.91,50.95,48.93,4525.29
2009-12-01,72.07,70.74,51.52,49.97,4591.38
2009-12-02,73.03,71.72,52.17,50.32,4621.94
2009-12-03,72.7,71.72,52.49,51.14,4506.08
2009-12-06,71.42,70.4,51.16,49.7,4581.24
2009-12-07,72.23,71.05,52.32,50.63,4571.76
2009-12-08,71.42,70.91,52.0,51.44,4498.15
2009-12-09,70.87,69.76,51.58,50.26,4536.56
2009-12-10,71.63,70.49,52.46,50.69,4534.76
2009-12-13,71.91,70.52,52.09,50.62,4513.59
2009-12-14,73.42,70.95,52.3,50.06,4523.49
2009-12-15,73.27,71.33,52.06,50.46,4506.04
2009-12-16,73.43,71.13,52.53,50.33,4364.93
2009-12-17,72.25,68.81,50.55,48.45,4203.48
2009-12-20,69.61,66.34,48.75,46.46,4256.39
2009-12-21,70.61,67.17,49.6,47.13,4136.82
2009-12-22,69.25,65.22,48.56,46.92,4210.17
2009-12-23,70.02,66.47,49.45,48.5,4345.3
2009-12-24,71.61,68.53,51.07,49.72,4376.19
2009-12-27,72.17,69.14,51.82,50.31,4447.2
2009-12-28,72.82,70.27,52.27,50.88,4463.6
2009-12-29,72.6,70.69,52.91,50.75,4446.07
2009-12-30,72.2,69.56,52.51,50.69,4485.26
2010-01-03,71.89,67.64,52.88,49.54,4510.53
2010-01-04,65.99,68.16,46.25,49.89,4557.48
2010-01-05,66.21,67.66,46.59,50.27,4550.28
2010-01-06,66.17,67.56,46.8,49.97,4459.15
2010-01-07,65.82,67.47,46.0,48.76,4514.45
2010-01-10,65.54,67.64,46.6,49.52,4542.95
2010-01-11,65.54,67.6,47.02,50.56,4639.63
2010-01-12,66.9,69.17,48.21,51.34,4591.02
2010-01-13,65.77,69.25,47.96,51.11,4714.1
2010-01-14,67.5,70.49,49.64,52.6,4747.65
2010-01-17,67.91,70.3,49.89,52.66,4829.06
2010-01-18,68.49,71.39,50.8,53.84,4830.02
2010-01-19,68.98,71.39,51.24,54.13,4651.07
2010-01-20,68.04,69.33,49.47,51.91,4667.21
2010-01-21,67.21,68.92,49.56,52.04,4537.88
2010-01-24,65.37,68.35,48.26,50.47,4481.16
2010-01-25,64.85,67.9,47.52,49.75,4294.38
2010-01-26,63.4,67.74,46.29,48.16,4267.11
2010-01-27,64.06,67.87,46.12,48.45,4336.38
2010-01-28,64.97,67.59,46.68,49.59,4374.65
2010-01-31,64.92,68.02,47.07,50.11,4331.37
2010-02-01,63.9,67.83,46.89,49.39,4301.77
2010-02-02,63.57,67.44,46.43,49.13,4363.08
2010-02-03,64.61,67.18,46.69,49.99,4408.44
2010-02-04,64.69,67.24,46.63,50.33,4311.29
2010-02-07,63.89,66.31,45.34,48.71,4310.89
2010-02-08,63.83,66.03,45.3,48.52,4311.89
2010-02-09,63.96,66.43,45.52,48.33,4366.25
2010-02-10,65.39,66.56,46.24,48.65,4356.52
2010-02-11,65.25,65.39,46.18,48.83,4416.22
2010-02-21,65.04,65.85,46.5,48.93,4419.55
2010-02-22,65.8,66.05,46.84,49.12,4459.15
2010-02-23,66.46,67.17,47.33,50.02,4556.28
2010-02-24,67.29,66.99,48.55,51.15,4629.97
2010-02-25,68.28,68.12,49.28,51.82,4634.67
2010-02-28,68.44,68.13,49.1,51.47,4686.27
2010-03-01,68.84,68.28,50.04,51.76,4690.29
2010-03-02,69.54,68.64,49.96,52.17,4758.43
2010-03-03,69.6,69.14,50.43,52.2,4586.52
2010-03-04,68.0,67.87,48.69,50.94,4604.59
2010-03-07,67.44,66.91,48.69,51.23,4654.58
2010-03-08,68.66,67.22,49.22,51.87,4660.13
2010-03-09,68.23,66.8,48.92,51.33,4598.99
2010-03-10,67.98,66.68,48.44,50.1,4562.87
2010-03-11,66.92,65.52,48.01,49.3,4492.86
2010-03-14,66.42,66.18,47.34,49.04,4454.76
2010-03-15,65.78,65.43,47.1,48.54,4491.47
2010-03-16,66.32,65.99,47.53,48.86,4616.05
2010-03-17,67.1,65.84,48.54,49.81,4630.95
2010-03-18,67.32,66.81,48.34,50.04,4663.9
2010-03-21,67.85,66.77,48.67,50.12,4690.2
2010-03-22,68.33,67.33,48.94,50.42,4658.63
2010-03-23,68.43,66.58,49.06,49.25,4683.06
2010-03-24,68.68,66.93,49.36,49.84,4620.75
2010-03-25,67.65,66.61,49.0,49.17,4686.93
2010-03-28,68.07,67.38,49.85,50.38,4723.61
2010-03-29,68.59,67.49,50.6,50.84,4744.42
2010-03-30,68.9,66.07,50.74,50.79,4756.16
2010-03-31,69.01,66.08,50.47,50.37,4827.21
2010-04-01,69.53,66.82,51.33,50.77,4843.18
2010-04-05,69.25,67.07,51.77,50.88,4852.9
2010-04-06,68.99,67.42,52.29,51.28,4863.64
2010-04-07,69.2,67.29,52.06,51.25,4864.92
2010-04-08,69.73,67.68,51.98,50.8,4939.18
2010-04-11,70.11,67.44,52.88,51.4,4976.38
2010-04-12,70.63,67.48,53.18,51.56,4919.87
2010-04-13,70.32,67.9,52.27,50.8,4977.51
2010-04-14,70.35,68.83,52.88,51.97,4914.75
2010-04-15,69.18,67.65,51.87,50.99,4898.67
2010-04-18,69.49,68.4,51.98,50.83,4688.84
2010-04-19,68.56,66.62,50.13,49.13,4749.93
2010-04-20,69.98,67.01,50.89,49.27,4893.98
2010-04-21,70.79,67.75,52.55,50.62,4902.4
2010-04-22,70.44,67.98,52.14,50.69,4864.16
2010-04-25,69.93,66.81,52.32,50.41,4866.55
2010-04-26,69.93,66.18,52.19,50.13,4739.27
2010-04-27,68.7,63.17,51.18,47.68,4714.43
2010-04-28,69.09,63.77,50.98,47.03,4561.4
2010-04-29,68.88,61.17,49.38,45.35,4438.68
2010-05-03,66.41,61.25,47.93,44.01,4434.13
2010-05-04,67.48,61.28,48.54,44.54,4564.81
2010-05-05,67.32,62.04,50.2,45.91,4419.78
2010-05-06,66.76,61.21,49.28,45.03,4350.76
2010-05-09,65.63,60.21,47.93,44.11,4269.11
2010-05-10,64.48,59.66,47.28,43.03,4144.35
2010-05-11,63.39,58.01,45.53,41.82,4042.52
2010-05-12,63.81,57.3,44.88,41.21,4157.84
2010-05-13,62.7,58.29,46.05,42.44,4184.84
2010-05-16,63.68,58.67,46.3,42.57,3915.75
2010-05-17,60.46,54.71,43.66,39.52,3972.15
2010-05-18,60.67,54.83,44.3,40.24,3977.38
2010-05-19,61.1,54.74,43.99,40.05,3901.26
2010-05-20,60.89,54.65,43.42,39.12,3982.39
2010-05-23,61.5,55.12,43.99,39.59,4163.48
2010-05-24,64.32,57.13,45.94,41.3,4133.35
2010-05-25,63.84,57.35,45.91,41.09,4144.66
2010-05-26,63.63,57.6,45.7,41.05,4218.64
2010-05-27,64.27,58.74,46.65,41.95,4235.32
2010-05-30,63.94,58.95,47.07,42.36,4104.36
2010-05-31,62.81,56.91,45.75,41.57,4025.79
2010-06-01,61.66,55.92,44.61,40.68,4083.62
2010-06-02,62.07,56.77,45.07,40.85,4053.99
2010-06-03,61.51,56.29,44.41,40.72,4089.03
2010-06-06,62.09,56.28,45.02,41.11,4072.57
2010-06-07,62.88,56.58,45.37,40.92,4109.32
2010-06-08,63.59,56.65,45.4,41.56,4211.88
2010-06-09,64.1,58.08,46.23,42.49,4223.57
2010-06-10,63.68,58.23,46.84,42.5,4197.99
2010-06-16,63.8,57.82,46.25,42.06,4145.24
2010-06-17,63.11,57.76,45.39,41.34,3972.29
2010-06-20,61.46,55.29,43.71,39.61,4087.02
2010-06-21,62.79,56.91,44.53,40.53,4119.72
2010-06-22,63.4,57.47,44.72,41.04,4094.57
2010-06-23,62.47,57.16,44.5,40.73,4095.3
2010-06-24,62.44,57.1,44.75,40.63,4028.43
2010-06-27,63.08,56.2,43.98,39.84,3961.38
2010-06-28,62.05,55.26,43.31,39.35,3736.98
2010-06-29,59.87,52.43,41.25,37.11,3664.46
2010-06-30,56.09,50.92,41.08,37.2,3606.59
2010-07-01,55.24,50.1,40.14,36.51,3585.58
2010-07-04,54.93,49.84,39.82,36.3,3563.88
2010-07-05,54.57,50.09,39.63,36.14,3665.33
2010-07-06,56.2,51.02,40.59,37.03,3718.66
2010-07-07,57.06,51.76,41.3,37.91,3698.34
2010-07-08,56.85,51.52,41.33,37.57,3807.6
2010-07-11,57.91,52.98,42.18,38.66,3849.52
2010-07-12,58.59,53.59,43.15,39.29,3788.75
2010-07-13,58.21,52.75,42.41,38.53,3824.05
2010-07-14,58.33,53.37,43.0,38.79,3735.39
2010-07-15,57.51,52.12,42.3,37.94,3757.43
2010-07-18,58.02,52.52,42.41,38.35,3842.31
2010-07-19,59.33,53.65,43.29,38.88,3951.36
2010-07-20,59.88,55.16,44.41,39.94,3959.43
2010-07-21,60.03,55.27,44.31,39.79,4017.86
2010-07-22,60.43,56.09,45.01,40.68,4015.47
2010-07-25,60.97,56.04,44.8,40.46,4071.09
2010-07-26,61.77,56.14,45.63,40.84,4068.86
2010-07-27,61.63,56.49,45.45,40.98,4162.32
2010-07-28,62.49,57.44,46.23,41.93,4194.04
2010-07-29,63.02,57.24,46.85,42.29,4191.13
2010-08-01,62.51,57.13,46.88,42.11,4267.9
2010-08-02,63.07,57.79,47.89,42.92,4193.64
2010-08-03,63.58,56.6,46.89,42.46,4248.01
2010-08-04,63.91,56.95,46.99,42.96,4267.95
2010-08-05,63.68,57.86,47.05,43.02,4356.01
2010-08-08,64.45,57.97,47.83,43.66,4413.57
2010-08-09,65.45,59.07,48.56,44.47,4246.46
2010-08-10,63.87,56.55,47.03,42.62,4297.9
2010-08-11,64.64,57.22,47.32,43.37,4241.59
2010-08-12,64.25,56.56,46.7,42.81,4323.05
2010-08-15,65.01,57.65,47.79,43.94,4423.31
2010-08-16,65.9,57.77,48.82,44.8,4457.76
2010-08-17,66.42,58.83,49.53,45.15,4457.13
2010-08-18,66.87,58.37,49.6,44.78,4461.49
2010-08-19,66.95,58.68,49.31,44.69,4366.6
2010-08-22,65.07,57.24,47.63,43.21,4404.72
2010-08-23,65.09,57.41,48.25,43.48,4456.5
2010-08-24,65.86,56.45,49.05,44.28,4368.3
2010-08-25,64.53,55.58,48.0,43.14,4399.28
2010-08-26,65.07,55.46,48.04,43.15,4431.44
2010-08-29,63.96,55.37,48.51,43.11,4553.02
2010-08-30,65.59,55.46,49.99,44.52,4589.29
2010-08-31,66.07,56.13,51.12,44.88,4530.23
2010-09-01,65.26,55.4,50.49,44.23,4625.4
2010-09-02,66.65,56.74,52.25,45.65,4662.96
2010-09-05,67.37,57.45,52.42,45.2,4651.96
2010-09-06,67.24,57.24,52.24,45.59,4679.94
2010-09-07,68.21,57.62,52.48,45.78,4720.38
2010-09-08,68.8,58.23,52.73,45.82,4658.01
2010-09-09,67.9,57.48,51.87,45.7,4705.31
2010-09-12,68.51,58.07,52.99,46.38,4789.69
2010-09-13,69.23,59.05,53.62,47.06,4805.42
2010-09-14,69.52,59.26,53.94,47.09,4730.14
2010-09-15,68.42,58.28,53.18,47.2,4610.92
2010-09-16,67.2,56.75,51.28,45.54,4603.49
2010-09-19,66.47,56.58,51.2,45.16,4553.12
2010-09-20,65.73,56.0,51.08,44.71,4546.72
2010-09-26,65.57,55.91,51.33,44.42,4673.6
2010-09-27,67.38,57.43,52.36,45.43,4654.35
2010-09-28,67.1,57.31,52.25,45.35,4590.32
2010-09-29,66.25,56.65,51.01,44.36,4660.6
2010-10-07,67.21,56.9,52.05,45.34,4767.97
2010-10-10,68.8,58.25,52.86,46.69,4789.15
2010-10-11,69.45,58.62,52.72,46.34,4806.03
2010-10-12,69.76,58.86,52.39,46.51,4836.74
2010-10-13,69.73,59.22,52.75,46.69,4679.55
2010-10-14,69.19,57.44,51.29,45.63,4691.45
2010-10-17,68.93,57.64,50.69,45.09,4636.64
2010-10-18,67.68,57.07,49.55,44.19,4778.61
2010-10-19,69.13,59.14,51.21,45.87,4794.19
2010-10-20,69.16,58.03,51.97,45.69,4833.8
2010-10-21,69.75,59.47,51.67,46.84,4877.93
2010-10-24,70.69,58.73,52.12,46.22,4998.5
2010-10-25,71.52,59.96,52.93,45.93,5046.15
2010-10-26,73.31,58.42,53.76,46.26,4994.77
2010-10-27,71.93,59.17,53.97,45.47,4999.59
2010-10-28,72.59,58.09,54.84,45.49,5055.49
2010-10-31,72.48,58.53,54.86,45.39,5199.52
2010-11-01,73.51,59.8,55.23,46.23,5173.07
2010-11-02,73.31,59.63,55.05,45.8,5098.54
2010-11-03,72.35,59.46,54.42,45.11,5228.3
2010-11-04,74.2,60.37,56.07,45.83,5311.77
2010-11-07,74.73,61.29,56.48,46.71,5431.09
2010-11-08,75.83,63.05,57.28,47.93,5467.84
2010-11-09,76.22,62.25,58.17,48.14,5484.74
2010-11-10,76.49,63.01,58.18,49.0,5440.1
2010-11-11,76.77,62.36,57.8,48.66,5111.19
2010-11-14,73.97,58.85,54.23,45.39,5255.27
2010-11-15,75.89,60.49,57.18,46.73,5068.47
2010-11-16,73.09,57.81,55.19,45.66,4855.85
2010-11-17,70.34,56.06,52.95,43.97,4932.4
2010-11-18,71.94,56.82,53.82,44.36,5081.03
2010-11-21,73.46,58.41,55.25,45.34,5150.66
2010-11-22,74.36,59.2,55.51,46.32,5063.24
2010-11-23,73.16,58.24,55.18,45.88,5206.15
2010-11-24,75.14,59.84,56.4,47.18,5259.81
2010-11-25,76.02,60.58,56.89,47.71,5227.65
2010-11-28,75.52,60.26,56.27,47.38,5248.75
2010-11-29,75.87,59.96,56.26,47.73,5110.88
2010-11-30,74.15,58.24,54.42,46.05,5116.84
2010-12-01,74.25,59.02,54.32,46.34,5138.49
2010-12-02,74.69,59.25,54.84,46.3,5100.37
2010-12-05,74.19,58.22,54.06,46.01,5016.53
2010-12-06,72.89,57.16,53.07,45.34,5084.58
2010-12-07,73.35,57.9,53.92,45.71,5069.97
2010-12-08,73.09,57.77,53.46,45.54,4964.9
2010-12-09,72.68,56.57,52.95,44.64,5039.16
2010-12-12,73.83,57.44,53.29,45.32,5179.02
2010-12-13,74.8,59.09,54.83,46.49,5244.04
2010-12-14,75.32,59.97,55.01,47.42,5230.68
2010-12-15,75.62,60.31,55.36,47.05,5216.85
2010-12-16,75.4,59.63,55.4,46.9,5228.34
2010-12-19,75.58,59.73,55.39,47.28,5163.53
2010-12-20,75.13,59.54,54.91,46.59,5222.79
2010-12-21,75.91,60.15,55.52,46.86,5174.54
2010-12-22,75.35,59.65,55.19,46.48,5069.52
2010-12-23,73.98,58.49,53.83,45.49,4991.54
2010-12-26,72.85,57.49,53.12,45.16,4849.63
2010-12-27,71.16,55.72,51.86,44.0,4730.5
2010-12-28,69.31,54.36,50.89,42.66,4812.53
2010-12-29,70.61,55.32,51.61,43.36,4828.49
2010-12-30,70.76,55.48,51.94,43.61,4936.72
2011-01-03,70.43,56.74,52.36,44.28,5011.5
2011-01-04,57.15,57.65,43.43,45.04,5028.77
2011-01-05,57.42,57.39,43.95,44.94,5001.28
2011-01-06,57.69,57.07,43.69,44.7,4975.14
2011-01-09,56.87,56.72,43.02,44.4,4830.56
2011-01-10,55.29,55.12,41.64,43.02,4804.82
2011-01-11,55.49,54.75,41.53,42.59,4833.58
2011-01-12,55.3,55.15,41.84,42.89,4826.76
2011-01-13,56.22,55.06,42.18,42.78,4723.43
2011-01-16,55.03,54.13,41.12,41.68,4519.91
2011-01-17,52.68,53.44,39.51,40.38,4536.96
2011-01-18,52.92,53.12,39.84,40.55,4646.09
2011-01-19,54.21,54.38,40.64,41.34,4477.36
2011-01-20,52.84,53.55,38.9,39.81,4506.32
2011-01-23,53.23,54.52,39.2,40.13,4398.49
